text,image,label,event_label
【一名穆斯林同志拍下了去麦加朝圣的过程，出发前已经写好遗书】除了穆斯林的这身外衣，帕维兹·沙马还是一名公开身份的同志。2011年，他用摄像机记录下了自己的麦加朝圣之旅。要知道，麦加严禁在宗教场所使用摄像设备，而同性恋本身在沙特也是一项可以判处死刑的罪行。O一名穆斯林同志拍下了去麦加朝圣的过程，出发前已经写好遗书,005EHRy1jw1ewb3rrzze6j30g4096djf.jpg,real,2
【网曝昆明卫校一老师给女学生发龌龊信息 校方：老师被盗号】11日，有网友爆料称，昆明卫校一班主任胡某与其学生的聊天记录流出，内容不堪入目，很黄很暴力。胡某还威胁学生“信不信老子给你全部挂科”。11日下午，学校副校长回应称，该老师遭盗号，目前已报案。By人民网O网曝昆明卫校一老师给女学生发龌龊信息 校方：老师被盗号,652f5916jw1ezwqnnt16vj20910eqjrj.jpg,real,6
【85后、90后摊上大事了！请为国家多干5-10年！】社科院建议延迟退休两步走：①2017年完成养老金制度并轨，取消女干部和女工人身份区别，将职工养老保险的女性退休年龄统一规定为55岁；②2018年开始，女性退休年龄每3年延迟1岁，男性每6年延迟1岁，直至2045年同时达65岁。O时局｜85后、90后，你们摊上大事了！请为国家多干5-10年！,652f5916jw1eymj5l0bl6j20c80tx424.jpg,real,9
#早安# 做一个在对的时间做对的事情的人，做一个内心丰盈而强大的人。把新路慢慢走旧，把旧路慢慢走平。人生如是，爱如是。,652f5916jw1eylosh36yoj20c80c8js0.jpg,real,8
【大妈飞机上赤脚搭前排扶手 航空客服：属私人行为】网曝亚航FD588曼谷飞西安航班上，一大妈脱鞋后，双脚搭在前排座椅扶手上，并大声谈论购物。前排吴女士说，此动作持续数小时，空姐拒绝制止。亚航客服称，系乘客私人行为，个人素质问题。空姐没制止可能是因为没有危害到航班安全。京华记者张恒,652f5916jw1eyljfjc7uoj20ck0mdmzp.jpg,real,6
#北京重污染 #【雾霾，还我北京！】京华时报记者张斌 谭青,652f5916jw1eyk7hgss8uj20m80et0tc.jpg,real,6
#北京重污染# 【雾霾，还我鸟巢！】京华时报记者 潘之望,652f5916jw1eyk6sh44o4j20zk0ma0ye.jpg,real,6
【中央音乐学院北邮等高校领导违反八项规定被免职】今天，教育部党组对近期查处的中央音乐学院党委常委、院长王次炤为其女违规操办婚宴问题、北京邮电大学虚列支出套取资金设立“小金库”等4起违反中央八项规定精神问题等典型案件进行通报。京华记者张晓鸽O教育部通报3所高校4起违纪问题典型案件,652f5916jw1eyk0c10386j205c06qjrc.jpg,real,2
【南京！南京！】1937年12月1日，日军下达攻占南京的命令。8.1万中国守军殊死抵抗，“阵地上尸体堆了好几层”。13日，南京沦陷，屠杀开始。短短6周，30多万中国军民惨遭杀戮，平均每12秒就有一名同胞死于日军屠刀。南京！南京！血与泪的记忆不敢忘，不能忘！今天，传播真相，吾辈自强！By人民日报,652f5916jw1eyjvgl9vtlj20c80c8dhh.jpg,real,6
#心系环卫工#【71岁女环卫工被撞身亡 】1月6日早晨5点多，四川巴中一位71岁女环卫工被货车撞倒身亡……被撞环卫工早上4点就已出门，事发时，她的老伴也在不远处工作。肇事驾驶员已被控制，目前事故具体原因还在进一步调查中。By巴中新闻网,652f5916jw1ezr7d8812yj20c8085dh2.jpg,real,6
【3岁女儿商店打烂杯子 父母扔下就走：累了不来接】28日，在成都街子，3岁女孩阳阳摔裂一个杯子，店主让爸妈赔钱，爸妈竟抛下女儿开车走掉，警察让来接孩子回家，妈妈说太累了，外公说没空。而当警察凌晨把孩子送回成都，父母竟隔了一个多小时才来接娃…网友：充电话费送的By华西O寒心！三岁女儿打烂杯子 狠心父母扔下就走：累了，不来接,652f5916jw1eyj0f8fzqpj20c80id75a.jpg,real,8
【重庆2650万跑车撞护栏，车主酒驾】昨天凌晨，渝北发生一起昂贵车祸，价值2600万的科尼塞克超跑撞上人行道护栏，受损严重。警方通报，肇事司机26岁、涉酒驾，承担全部责任。有网友发照片称，事故前有人在此车前比“胜利”手势，不料“上一秒还在秀，下一秒就变成锈”By重庆时报O疑富二代酒驾千万超跑撞护栏,652f5916jw1eyivn3xmcjj20dw0afaaz.jpg,real,0
#微读京华#①今日头版O第001版：头版②习近平出席气候变化巴黎大会O第004版：要闻③不愿接受救助流浪者需发御寒品O网页链接④房东装探头偷窥女租户一个月O第010版：北京·法治⑤“空中花园”乱象折射监管缺位O第014版：特别报道,652f5916jw1eyiod2c3alj20cy0j540c.jpg,real,2
#京城事#【凌晨平房起火 祖孙3人死亡】今天凌晨，北京石景山区白庙村一平房起火，火势迅速蔓延，屋内3人不幸身亡。下午，现场一片狼藉，仍有消防员和民警在现场勘察。附近住户称，遇难的是一对60多岁老人和他们10岁的孙子。之前，老两口的儿子在医院做手术，儿媳妇在陪护。京华时报记者 吕高见,652f5916jw1eyi3dhn9qzj20zk0qon1n.jpg,real,8
【大雾作孽！山西大运高速47车连撞 已致3死7伤】29日早晨，山西大运高速公路运城到侯马段，距侯马9.3公里处发生特大交通事故，共有47辆车连环相撞，目前造成3死7伤。事故发生后，当地政府迅速启动应急预案，受事故影响运城至太原高速公路封闭，初步调查原因为团雾影响。By央广网,652f5916jw1eyhual2w2ej20ck09fwfc.jpg,real,8
【“顺其自然”是谁？神秘好人连续17年匿名捐款768万元】从1999年至今，浙江宁波好人“顺其自然”已累计捐款17次，每年都有增加，今年是85万元。特点是：捐款时间基本在11月末或12月初；用不存在的地址；都把汇款收据寄给宁波慈善总会；署名总用“顺其自然”颠来倒去。O网页链接,652f5916jw1eyhlo1h823j20ck070aad.jpg,real,9
#早安#  如果真苦，你哪有时间喊累。如果真惨，你哪有时间觉得丢脸。因为承受得还不够，所以你才有时间抱怨。,652f5916jw1eyh5vgztslj20ck0d2wfv.jpg,real,9
【扩散！冬天绝不能做的十件事！】①在开暖气的车内睡觉：可能一氧化碳中毒；②加油前没释放静电：可能引火烧身；③机洗羽绒服：可能爆炸……冬天绝不能做的十件事↓转给身边每个人！By人民日报,652f5916jw1eyh3oonswwj20c80c8q4r.jpg,real,7
#京城事#【保洁老人突然晕倒 多名路人赶来急救】上午在朝阳区蓝色港湾内，一名保洁老人晕倒。目击者称，老人头朝下摔倒，口中有血迹。“没有人因怕承担责任不扶”，相反3位懂医的路人为老人做心肺复苏，一位先生为老人做人工呼吸，旁边多位市民拨打120和999。目前老人还在医院抢救。京华记者张恒,652f5916jw1eygr6d3r9wj20zk0qo42g.jpg,real,8
#京城事#【帮寻老人回家】昨天上午9点，75岁老人郝维明在昌平区水屯公交车站走失。上身穿灰黑色羽绒服，下身深色裤子，脚穿布鞋，患有老年痴呆症、知道自己名字并能认字识字，讲普通话。最近天气寒冷，老人走失后家人分外着急，有线索的好心人请联系家属13693679132。随手转发，让爱回家。京华记者樊瑞,652f5916jw1eyfo80le1rj20ck09fabu.jpg,real,8
【“最牛”违停司机： 贴条死爹】 “贴条死爹，打电话马上移”。日前，山西临汾一违法停车司机为防被贴罚单，在车头贴上这样的标语。有网友建议，首次违法停车时交警可以电话警告劝离；也有人说违法停车还如此“嚣张”实在不文明。城市停车越来越难的今天，你怎么看？By央视,652f5916jw1eygjtb15wnj20go0m8q45.jpg,real,6
【帮帮她！母亲放弃治疗救儿子】今年8月份，辉辉在家乡葫芦岛市被发现罹患白血病，而就在2个月前，他的母亲石月被发现患上良性纤维瘤。为给家里减轻负担，全力照顾儿子，石月目前已暂时放弃了肿瘤的治疗，在医院24小时陪护孩子。辉辉家为了治病已欠下十几万的债务，急需社会捐助。京华时报韩林君 谭青,652f5916jw1eyfxkvy66wj20ck08d3z8.jpg,real,6
【男子玩滑翔伞 挂在11万伏高压线上】26日，浙江建德一男子在玩滑翔伞时，伞翼紧紧地缠在了11万伏高压电线上，人被挂在35米高空，幸运的是其身体没和高压线接触。由于营救难度很大，男子被挂了约7小时之后，才“脚踏实地”……为救他，建德2万户居民断电7小时。By钱江晚报,652f5916jw1eyfwax3015j20af0dwdh9.jpg,real,0
#正能量#【9旬奶奶卖鞋垫→热心人纷纷购买→半小时入账七八千元→奶奶被吓跑】为照顾瘫痪儿子，杭州一位93岁老奶奶卖自己做的鞋垫……事被热心网友报料后，很多人拿着50元、100元去买一双，老奶奶一直说“我要找钱，不要这么多”。半小时入账七八千元后，奶奶吓跑了……O网页链接,652f5916jw1eyfjyoq32bj20c80b5q3z.jpg,real,9
#京城事#【三十万宝马新车现返修单】昨天，熊先生称因一场车祸，发现从北京华德宝汽车销售服务有限公司新买的宝马车中，出现莫名返修单，根据日期分析，自己还未提车，车子即已进行过返修。熊先生已向工商局举报。华德宝售后负责人称，返修单应该是汽车在入库之前制造商与物流商之间行为。京华记者李莎,652f5916gw1eyep6b1l7ej21kw23uqdn.jpg,real,6
#京城事#【高中生排水槽里捡钱包被困 4小时后被救出】24日晚9点多，房山区一高一学生因怀疑自己的钱包掉进了排水槽里，便爬进狭窄的排水沟寻找，无奈爬行300米后被困。房山警方在接到报警电话后，联合消防部门，经过4个小时的努力，于25日凌晨1点多将该学生救出。京华记者贾婷,652f5916jw1eyek25ejtcj20c806w3yp.jpg,real,6
#京城事#【万家灯火沙河店板材区起火】今天上午11点左右，昌平区万家灯火沙河店板材区起火，现场可见明火，浓烟高达数米。记者从沙河消防中队获悉，中队正在现场处置，具体起火原因仍待调查。京华记者 武红利 谭青,652f5916jw1ezqx273ssmj208q06lt8p.jpg,real,6
【嫌疑人照片配“马赛克”文字】1月3日，安徽太和县5岁女孩吴某被两个骑摩托车的男子抢走。昨天下午，被抢的五岁女童安全回到太和县。三名嫌疑人也被带回。@中警安徽 公布了女童和嫌疑人的照片，因之前发布的嫌疑人照片未做处理，引发某些群众不适，随后照片特别给三嫌疑人面部做了马赛克处理。,652f5916jw1ezqmyo0edpj20c80gbjsx.jpg,real,8
【#曝光网红卖淫#自称学生、白领 甚至有未成年人！】&quot;伴游网站&quot;，大多是色情交易！有女孩自称空姐，网红，16万粉丝，8000元一次。甚至有16岁女孩，自称不清楚是卖淫…未成年一旦失足，被诱惑卖淫，将带来严重影响！别让色情信息继续毒害未成年人！为她们转发！By央视O网页链接,652f5916jw1eye9wyx9fij20bx06waaw.jpg,real,6
#中国传媒大学多人违纪#【传媒大学被查书记：认清形势 做政治上的明白人】3名校级领导、5名学校干部因违纪被处理，该校召开处级以上干部会，党委书记陈文申提出4点要求：①认清形势，做政治上的明白人。②管党治党根子在党委。③从严治党。④强化监管，着力推进大学治理水平。O网页链接,652f5916jw1eydazyg6p1j20c80853yx.jpg,real,2
【5岁的他走了，却救了5个人】近日，广东5岁男童伟伟因病离世，经家人同意，孩子的肾脏、肝脏和眼角膜被捐出。目前，肝脏和肾脏已移植给3人，眼角膜也将使两人重见光明。伟伟妈妈说，伟伟很懂事，深度昏迷前还对她说：“妈妈对不起，等我好以后，再不会这样了…”转起送小天使By央视,652f5916jw1eyd5fb0ukdj20c80e5wf6.jpg,real,8
#正能量#【北京医生重庆出差路遇车祸 带领路人救人】昨天凌晨，在重庆出差的北京朝阳医院医生曲铁兵路遇一汽车追尾事故。据目击者称，翻车后司机受困，一白衬衣男子带领约十名路人抬车救人，并对司机进行检查。“我只是做了一个医生应该做的，相信任何人都会冲上去的。”曲铁兵教授称。京华记者马金凤,652f5916jw1eyc2z22jgcj20c806waac.jpg,real,8
【越南美味：烤田鼠】烤田鼠肉是一道广受越南人喜爱的食物，价格比猪肉、鸡肉还贵，一公斤烤鼠肉能卖到8万盾，约合3.8美元。在柬埔寨，每年水稻收获季都饱受田鼠肆虐之患，当地农民在田间设笼套，捕田鼠，出口越南。柬埔寨农民每人每天能捕捉20-30公斤田鼠，每公斤售价约合0.75美元。By央视,652f5916jw1eyb5b6an0vj20c8087dge.jpg,real,9
【帮帮他们！3岁、5岁兄弟手臂被机器&quot;吞掉&quot;】18日，江苏两男孩在父亲开的铁皮加工店玩耍时，弟弟左臂被绞进圈铁皮机器，哥哥为救弟弟双手也被绞。弟弟被截肢，哥哥双手重伤可能截肢，面对10万余元治疗费，全家一筹莫展。若你能帮他们，请联系徐州仁慈医院0516-87336297。帮帮孩子！By央视,652f5916jw1eyay57mkzbj20c807jt99.jpg,real,9
【此刻，你愿为这些被残杀的生命转发吗？】近日，厦门海关查获一批涉嫌走私的象牙57根，重118.8公斤，这些象牙大部分属于幼年象，估计最小的只有3岁。为了获得完整的象牙，大象的整个面部都会被偷猎者残忍割掉！你能想象在这些象宝宝身上发生的残忍画面吗不购买野生动物制品，支持的转！By央视,652f5916jw1eyauzorr2lj20c80a1js3.jpg,real,8
【韩国媒体：这些假化妆品多流往中国！有的只卖给中国游客！】据韩联社消息，韩国警方成功捣毁一非法制售“马油面霜”团伙，逮捕柳某和李某等11名涉案人员。消息称，部分涉案产品已流向中国，其余产品则在韩国明洞等主要景点向中国游客兜售。@河南电视台,652f5916jw1eya6qn2mcfj20b40b4js0.jpg,real,6
#正能量#【她说只要能救人，愿意“傻”下去】她曾遭遇车祸，靠陌生人鲜血得救。此后她成了一名无偿献血志愿者，19年献血小板129次、全血17次！“有人说我傻，能救人我愿‘傻’下去！希望我的血也能帮陌生人延续生命”山西60岁的沈菊芳，每天早晨穿着志愿者的红马甲，讲解献血知识。@央视新闻,652f5916jw1ey8wd70t5uj20ck08baax.jpg,real,8
#京城事#【又一车快递起火！消防抢出部分包裹】今早5点半多，东四环四惠桥上一辆运送快递包裹的邮政厢式货车突然起火，3部消防车、17名消防员前往处置。到达现场后，邮政车处于猛烈燃烧阶段，约半小时火被扑灭，消防员奋力也只抢出部分包裹，幸无人员伤亡。起火原因正在调查。京华记者 吕高见,652f5916jw1ey8geyp5rjj20ck082jsc.jpg,real,6
#京城事#【宠物店老板失踪 小狗饿成皮包骨】昨晚，在三里屯SOHO2号商场的妙宠工坊店外，聚集了大量爱狗爱猫人士。缘由是该店老板长期不在店内照料，许多小猫小狗“被饿成皮包骨头”。今天上午，杂乱无章的店内人去楼空、气味难闻，两只无人看管的比格犬被爱心人士带回家中照料。京华记者贾婷 赵思衡,652f5916jw1ey50jxwoibj20ck08d3z4.jpg,real,8
【四川11岁女孩被养父母竹条打、用针扎】13日晚，四川江油女孩琪琪躲在树丛不敢回家，姨妈看到后将其带回家，却发现琪琪的腿部、手臂、臀部等有多处疤痕。琪琪说，养父母经常打她，用竹条打、用针扎，还曾用水果刀割她。经警方调查，养父母承认曾殴打琪琪。By成都商报O幺爸幺妈 拿11岁侄女当“出气筒”？,652f5916jw1ey4xtwj6tzj20c8096wf2.jpg,real,8
#京城事#【顺义整治无照经营 多部门联合执法】上月起，大量商贩聚集在顺义区中晟馨苑小区门口，非法经营建筑材料。今晨，马坡镇政府组织城管、工商等多个部门对此进行联合执法。马坡镇政府贾书记介绍，“脏乱差，对周边环境和居民出行造成了很大影响”，还有发生社会治安问题的隐患。京华记者王佳傲,652f5916jw1ey2ot4f7luj20zk0qo41b.jpg,real,2
#京城事#【大兴一面包车起火自燃】今天中午，大兴旧宫南小街附近路段，一面包车突然起火，消防接警后将火扑灭，未造成人员受伤。目击者称，刚开始只是冒烟，瞬间火苗变大，有人拿灭火器灭火，但没能扑灭。整个车烧的只剩下铁架子了。消防称，起火原因正在调查。京华记者吕高见O秒拍视频,652f5916jw1ezpt4vr9rmj20ck0matap.jpg,real,0
【男子遭遇电信诈骗 银行门口上吊自杀】据河南电视台 @都市报道 ，一个月前，周口的熊先生带着1万元来到新乡做小生意，没想到前天接到电信诈骗电话，把1万块钱通过农行汇给了骗子，受骗后向银行和公安求助。今早，因为想不开，他来到农业银行门口自杀。目前警方已经介入此事。,652f5916jw1ezph8i3e22j20c8096t9z.jpg,real,6
#快讯#【宁夏公交起火 14死32伤】据宁夏消防总队消息，今天早上7:03，宁夏银川市109国道枸杞馆门口301路公交车在行进中突发火灾，车上多人被困。7:13分消防部门将火扑灭，截至目前已造成14人死亡，32人受伤。By央视,652f5916jw1ezod9f7u5tj20c80963yl.jpg,real,9
【悬赏10万缉凶！安徽5岁女孩被骑摩托车男子抢走】据@阜阳太和公安在线 1月3日，安徽太和县5岁女孩吴某被两个骑摩托车的男子抢走。若发现嫌疑人和车辆请及时拨打110报警，对提供线索直接破案或抓获嫌疑人的奖励10万元。尹警官18155837899,652f5916jw1eznuo3n4u6j20ck0gr0tf.jpg,real,9
#读图#【这样 真的好玩吗？】网友爆料称，在首都机场的一架飞机上，三男子持形似枪支的可疑物品拍照，猜测或为笔记本电脑电池。民航专家张起淮表示，涉事乘客行为易使其他乘客产生重大误解，引发恐慌。可根据相关法规处以至少5天的行政拘留及罚款。首都机场警方表示，正在调查。京华记者武红利 张思佳,652f5916jw1ezns58mijvj20ck0gq75j.jpg,real,6
【广东中山又现土豪婚礼 金灿灿亮晶晶】今天，中山很多市民的朋友圈被“土豪”婚礼刷屏：接亲过程豪车云集，新娘首饰满满当当...网友想起去年当地另一场“土豪”婚礼。当地居民介绍，去年那个新郎是今天新郎的亲弟弟，兄弟二人都是90后，家里经商，很有钱。By南都O中山又见“土豪”婚礼！去年是弟弟 今年到哥哥了…,652f5916jw1ezvrn9qq1tj20c80gbjsh.jpg,real,6
【惊呆！跨年夜微信红包收发23.1亿次】跨年夜微信红包的收发总量达23.1亿次，比去年除夕夜的2倍还多！网友写了首打油诗：“锄禾日当午，一抢一上午。问你抢多少，总共两块五。一查流量费，超过两百五…”还有网友说，“现在超过1块钱的红包，都觉得是笔巨款…” @央视财经 这几天你抢了多少？,652f5916jw1ezmah8m8axj20c80743yn.jpg,real,9
【@峨眉山景区：属猴的今年来玩免门票】@峨眉山景区 决定从2016年2月8日（农历新年）至2017年1月27日，对全球所有属猴的华人（含大陆居民、港澳台及海外华人）免！门！票！,652f5916jw1ezl976zq3nj20ck06n0to.jpg,real,2
【2015年高校腐败大数据：每周一个校领导被通报 北京被通报最多】①2015年平均每周一名高校领导被通报；②一本院校称重灾区，被通报校领导比重更大，有33人，占62%；③北京高校被通报人数最多，18人，占34%；④被查原因多样性：贪污受贿、通奸、监管不严等等…By新华社O2015年&quot;象牙塔&quot;反腐：平均每周一名校领导被通报,652f5916jw1ezl1t6nnngj20mf0e3gn2.jpg,real,2
#2016新语心愿#【新的一年，你的愿望是____？】2015年正在逝去，年初升职加薪、立誓脱单的目标都实现了吗？不管过去的一年，有多少说不出的苦，碰到多少困难，遭遇多少无奈，都已成为过去。旧年的所有遗憾，在此时放下；新年的所有梦想，在此刻拾起。今天，一起许下你的2016年愿望吧！晚安~,652f5916jw1ezj7ul0ykkj20c80c8q3s.jpg,real,9
【小伙坐公交玩手机晕倒 医生：长时间低头脑部缺血】郑州21路公交上，一小伙低头玩手机，站起时竟面朝下摔在地板上，满面是血。公交车长一路闯红灯直奔医院，最终小伙无大碍。医生：长时间低头玩手机，颈椎压迫血管，脑部缺血丧失了意识。By郑州晚报O坐公交玩手机，小伙晕倒了手机依赖症”防治手册↓,652f5916jw1eziyze14nzj20c80c0wg2.jpg,real,8
#不需输液疾病清单#【中国人1年输液104亿瓶！难道我们病得这么厉害？】发改委2010年一项调查显示，我国一年医疗输液104亿瓶，相当于人均8瓶，远高于国际上人均2.5至3.3瓶的水平。专家提醒：不合理输液可能导致抗生素过度使用，能吃药不打针，能打针不输液。O吊瓶森林,652f5916jw1ezitujxwyij20c80gewfb.jpg,real,9
【宋城集团总裁实名举报浙江高院院长齐奇：演舞台剧 “窦娥”喊冤】今天，宋城集团执行总裁黄鸿鸣向中纪委会举报@之江天平 院长齐奇失职渎职、干扰司法公正，并排演舞台剧，“漫天飞雪，百名窦娥跪地鸣冤，象征司法公正的神兽獬豸被猎杀在地”，称“如不实愿承担法律责任”。O网页链接,652f5916jw1euyrnv3orzj20dw099jrq.jpg,real,2
【一年104亿瓶！全民输液我们真的病了吗？ 】我国，60%的药品不良反应发生在输液过程中。然而据统计，我国一年医疗输液104亿瓶，等于人均输液8瓶，远远高于国际人均2.5至3.5瓶的水平。据悉在新加坡，医生轻易不让输液打点滴，必须执行也会“当作一个小手术，非常谨慎。”By环球O中国人一年输液104亿瓶！“全民输液”何时结束？,652f5916jw1ezhmrn006hj20b4084t9g.jpg,real,9
【Word中强大的Ctrl键】CTRL+Z 撤消；CTRL+A 全选；CTRL+X 剪切；CTRL+C 复制；CTRL+V 粘贴；CTRL+S 保存；CTRL+B 加粗；CTRL+Q 左对齐；CTRL+E 居中；CTRL+R 右对齐；CTRL+] 放大；CTRL+[ 缩小；CTRL+N 新建文档；CTRL+I 字体倾斜…超实用Windows快捷键快记下来↓↓你还知道哪些快捷键？By央视,652f5916jw1ezgsqp2hmvj20c80c8mxp.jpg,real,4
#南昌大学校长案#【“中国最帅校长”被判无期：一要征服世界 二要征服女人】①41岁任正厅级；②受贿2111.8万，挪用公款5875万；③情人多达20多人，曾称“男人在世，一要征服世界，二要征服女人”…今天，南昌大学原校长周文斌被判无期。京华记者 张剑O一个大学校长的权力边界 O周文斌落马与遭苏荣迫害无关,652f5916jw1ezgol9d8dlj20c83tkh9u.jpg,real,6
【山东消防“神勇哥” 七进火场连救5人】26日，山东聊城一居民楼失火，十几名群众被困，消防战士接警后马上来救援。因为楼道里浓烟太大，消防员梁佃军把呼吸器让给一名小女孩，自己却被呛得他双眼红肿，救出小女孩后，他又上了楼。35分钟内，七进火场连续救出五人！By人民网O山东消防惊现“神勇哥” 七进火场连救5人,652f5916jw1ezgezhgg6gj20c806vjs6.jpg,real,8
【曾在家中搜出2亿元！魏鹏远涉嫌受贿、财产来源不明案开审】今天，国家能源局煤炭司原副司长魏鹏远涉嫌受贿、巨额财产来源不明案，在河北省保定市中级人民法院依法公开开庭审理。此前，检察机关曾在魏鹏远家中搜查发现现金折合人民币2亿余元。By央视,652f5916jw1ezgbob5w7mj20c80ntn13.jpg,real,6
#正能量#【儿媳触电截去四肢 婆婆悉心照顾14年】湖北十堰的卜昌娥务工时，不慎接触高压电，四肢高位截肢，穿衣、洗漱、吃饭全靠帮忙。丈夫在外打工，照顾她的重任就落在婆婆周贤芝身上，卜昌娥说：“我没了手脚，多亏婆婆的悉心照顾，没她我早就活不下去了。14年来，婆婆就是我的手脚。”图/CFP,652f5916jw1ezfapgug3ij20ck08dmyu.jpg,real,7
【2015谣言大汇总！2016就别再传了】吃猪血鸭血能除霾；2016年元旦开始执行新交规；小孩发热服用布洛芬致死；地暖有辐射；小龙虾重金属超标……这些谣言是否似曾相识？你的身边亲友是否也曾转发提醒你？被骗了一年，来年别受骗啦！ By人民日报,652f5916jw1ezf21erjj8j20c815owkg.jpg,real,9
【三男子专用假币骗农村老人共65200元！】据华西都市报@眉山播报 ，三名男子驾车专找农村老人用假钱换真钱，在四川眉山、乐山、雅安等多地，共盗得钱财65200元。眉山市彭山区法院昨天宣判：三男子分别获刑3-5年，责令退赔被害人全部损失。老人生活不易，你愿为他们转吗？,652f5916jw1ezelf1o5a7j20c809hdgt.jpg,real,9
【北京交通发展研究中心：各国疏堵最终就是限制机动车】北京交通发展研究中心主任郭继孚：北京小汽车人均拥有水平是东京的2倍，使用水平是东京的4倍。东京有相当严格的管理措施，比如停车，跟伦敦当年收取拥堵费是一个道理，不管什么措施，最终就是把小汽车的使用强度降下来。O北京9年实施6次单双号限行措施,652f5916jw1ezvaf7f5q3j20ck06rdgf.jpg,real,6
#平邑石膏矿垮塌#【涉事公司董事长参与救援时跳井溺亡】今天上午，山东平邑石膏矿垮塌事故救援指挥部通报称，仍有17人被困井下。此外，涉事的玉荣商贸有限公司董事长马丛波今晨2:30溺水身亡，经公安机关初步调查认定，马丛波在井下配合救援时，乘人不备跳入一号井下的佯井溺亡。京华记者 武红利,652f5916jw1eze1dvvjr4j20c8096t96.jpg,real,8
【网曝重庆警察执法打人 警方：打人者已被停职】视频显示，一男子不断辱骂民警。面对民警警告，男子置之不理，双方发生肢体冲突。经查，当事民警动手打人属实。警方表示，打人民警被停职，纪委已对该民警立案调查，被打者因交通违法被处理。By中新网O网页链接视频L实拍重庆交警与违章车主发生争执 当街拔枪,652f5916jw1ezd1uvk872j207r0c4jrs.jpg,real,6
【又是山东平邑！石膏矿垮塌引发4.0级地震 多人被埋】今天上午，山东平邑县一石膏矿发生垮塌事故，多人被埋井下，伤亡情况不明。@中国地震台网速报 测定当地发生4.0级地震，但并非天然地震，塌陷引发的振动相当于4.0级地震。离震中6公里外的保太镇万庄村，路面大面积断裂塌陷。O网页链接,652f5916jw1ezbtv1g6brj20ck0dv40c.jpg,real,6
【方舟子诉@崔永元 侵犯名誉案：各打五十大板】方舟子诉@崔永元 侵犯名誉权案，@北京海淀法院 今天上午宣判：崔永元使用“骂战”等用语，未达到侮辱、诽谤程度，方是民（笔名方舟子）作为公众人物应当适度容忍。法院判决两人互相删微博、互相道歉、互相赔偿，各自承担案件受理费。,652f5916jw1etg4dzvmn6j20c85df4qp.jpg,real,2
【40万欧元！偷渡西班牙的非洲难民赢圣诞彩票大奖】一年一度的西班牙圣诞彩票开奖，来自塞内加尔的获救移民恩加姆赢得40万欧元（约283万元人民币）大奖。他8年前偷渡至西班牙，途中险些命丧，被海岸警卫队救下。夫妻俩一度连5欧元都没有。By新华社O网页链接,652f5916jw1ezax63exx3j20ck09fabc.jpg,real,9
【今夜有多堵？北京时速5公里/小时……】①北京：三里屯、蓝色港湾、西单、五道口最拥堵。其中蓝色港湾19点-21点车速低于5公里/小时；②上海，延安高架路、南北高架路、沪闵高架路拥堵严重，平均车速将低于10公里/小时；③广州中天河体育中心周边，预计车速低于15公里/小时……更多请戳↓↓↓,652f5916jw1ezaxjl9ecaj20ck078t9e.jpg,real,6
【江苏一男女疑“车震”忘拉手刹：轿车滑行冲入河中】近日，江苏泰州一对男女开车停在河边，不久车辆滑行冲入河中。随后这对男女从车内爬上岸，男子上身穿羊毛衫，下身却仅着内裤，女子身穿羽绒服，下身穿着一件紧身裤。事发时车子没拉手刹...By江苏电视台O男女疑“车震”忘拉手刹 动静过大致轿车冲入河中,652f5916jw1ezas4b3g5nj20c809smyd.jpg,real,8
#京城事#【两运煤车相撞 车翻煤撒一地】今晨6点多，顺义白马路和顺密路交叉口，两辆运煤大货车相撞，一车侧翻，所幸两司机并无大碍。受事故影响，白马路仅剩一条车道，附近路段造成拥堵。目击者称，一运煤车逆行致事故发生。上午11点左右，现场清理完毕。交警表示，事故原因正在调查。京华记者吕高见,652f5916jw1ezamyh1ihoj20ck09bdgc.jpg,real,0
#京城事#【#西三环一大楼失火#】多位网友拍摄的照片和视频显示，北京西三环航天桥附近一楼失火，浓烟滚滚。O秒拍视频,652f5916gw1ezaj0gyvjyj20c80gbwfu.jpg,real,0
【婚检女友查出疑似艾滋被隐瞒 小伙婚后被感染】去年三月，河南男子小新和女友前往永城市妇幼保健院婚检时，医生查出其女友小叶疑似感染艾滋病毒，但单独叫住了小叶。小新得到医生的答复是，一切正常。婚后小新感染艾滋，随后将医院和疾控中心告上法庭。By都市报道O网页链接,652f5916jw1ezudxzqlhoj20ck0a2dgo.jpg,real,8
【急转！帮帮她！25岁准新娘突患噬血细胞综合征】25岁的非凡，参加工作不久就患上噬血细胞综合征。在骨髓移植后，病情突然恶化，已在重症监护室治疗4天。原打算春节后和男友结婚的她，父母都是普通农民，为治病，家里积蓄已用光，还欠下不少外债。非凡母亲王女士电话：15810012740京华记者卫张宁,652f5916jw1ez9u2nx2ydj20ck09s0tt.jpg,real,9
【夫妇吸毒致幻开车闯校园 已被警方控制】上午，一辆白色轿车闯入徐州泉山区湖滨星光双语小学。@徐州发布 称，肇事嫌疑人徐某、袁某因吸毒致幻，带自己的三个孩子，开车闯入校园，民警逼停肇事车辆，将驾驶人及其妻子控制。因当时学校正在上课，无师生受伤。一民警和一保安手部受轻微伤。京华记者樊瑞,652f5916jw1ez9orycu3tj20ck08daal.jpg,real,0
